timestamp,value
2014-02-27 16:50:00,372.275
2014-02-27 16:50:00,29.044
2014-02-27 16:50:00,74.835
2014-02-27 16:50:00,148.445
2014-02-27 16:50:00,123.599
2014-02-27 16:50:00,105.931
2014-02-27 16:50:00,38.623
2014-02-27 16:50:00,32.983
2014-02-27 16:50:00,83.859
2014-02-27 16:50:00,70.255
2014-02-27 16:50:00,120.764
2014-02-27 16:50:00,128.712
2014-02-27 16:50:00,307.916
2014-02-27 16:50:00,26.141
2014-02-27 16:50:00,130.34
2014-02-27 16:50:00,76.588
2014-02-27 16:50:00,66.455
2014-02-27 16:50:00,17.107
2014-02-27 16:50:00,10.47
2014-02-27 16:50:00,73.599
2014-02-27 16:50:00,59.496
2014-02-27 16:50:00,35.98
2014-02-27 16:50:00,26.325
2014-02-27 16:50:00,22.112
2014-02-27 16:50:00,19.189
2014-02-27 16:50:00,984.116
2014-02-27 16:50:00,30.828
2014-02-27 16:50:00,52.374
2014-02-27 16:50:00,26.748
2014-02-27 16:50:00,208.817
2014-02-27 16:50:00,33.602
2014-02-27 16:50:00,13.262
2014-02-27 16:50:00,39.485
2014-02-27 16:50:00,99.79
2014-02-27 16:50:00,11.988
2014-02-27 16:50:00,32.642
2014-02-27 16:50:00,38.44
2014-02-27 16:50:00,71.309
2014-02-27 16:50:00,241.057
2014-02-27 16:50:00,69.756
2014-02-27 16:50:00,195.402
2014-02-27 16:50:00,104.342
2014-02-27 16:50:00,90.022
2014-02-27 16:50:00,75.73
2014-02-27 16:50:00,162.113
2014-02-27 16:50:00,78.618
2014-02-27 16:50:00,83.283
2014-02-27 16:50:00,93.404
2014-02-27 16:50:00,20.623
2014-02-27 16:50:00,36.261
2014-02-27 16:50:00,71.984
2014-02-27 16:50:00,34.5
2014-02-27 16:50:00,24.556
2014-02-27 16:50:00,25.826
2014-02-27 16:50:00,953.023
2014-02-27 16:50:00,11.698
2014-02-27 16:50:00,24.885
2014-02-27 16:50:00,97.247
2014-02-27 16:50:00,557.136
2014-02-27 16:50:00,47.739
2014-02-27 16:50:00,13.47
2014-02-27 16:50:00,22.13
2014-02-27 16:50:00,20.925
2014-02-27 16:50:00,29.396
2014-02-27 16:50:00,69.946
2014-02-27 16:50:00,72.62
2014-02-27 16:50:00,91.298
2014-02-27 16:50:00,110.907
2014-02-27 16:50:00,132.899
